gene_name,Intercept,Previous,Current,Species,Stage,Generation,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Generation,Current:Generation,Species:Generation,Stage:Generation,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Generation,Previous:Species:Generation,Current:Species:Generation,Previous:Stage:Generation,Current:Stage:Generation,Species:Stage:Generation,Previous:Current:Species:Stage,Previous:Current:Species:Generation,Previous:Current:Stage:Generation,Previous:Species:Stage:Generation,Current:Species:Stage:Generation,Previous:Current:Species:Stage:Generation
if,0.0676500781772792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ifc,5.76172747054486e-30,1,1,0.0327699813213627,0.0125705918516778,1,1,1,1,1,1,1,1,1,0.596786553023001,0.933398760073683,1,1,1,1,1,1,1,1,1,0.73757538661635,1,1,1,1,1,1
IFT52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984818296719342,1,1,1,1,1,0.947454718528652,1,1,1,1,1,0.992711752702484,0.641019390520873,0.44670318349512,1,0.0559572556401473
IFT57,0.914299296379991,1,1,1,1,0.114707217817841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
igl,0.54537391371217,1,1,1,1,1,1,1,1,1,1,1,1,1,0.389505844224654,1,1,1,1,1,1,1,1,1,1,1,1,0.710354740660633,0.862976075214753,1,1,0.807542678735673
Ih,0.721038104476365,1,1,1,1,2.4028730127723e-11,1,1,1,1,1,1,3.45810000003225e-05,0.000473435306770988,0.0260778714764261,9.89048080821845e-05,1,1,1,1,0.00068109929124568,0.584957872270793,0.781775666784155,0.00896020514306076,0.0390525853003733,0.538974742693461,1,0.475106966478515,0.0301026715940128,1,1,0.773704121354058
Ilp7,1,1,1,0.86711912385342,1,1.17017438971075e-05,1,0.542204058625422,0.913353718159198,1,1,0.917102589534587,1,1,1,0.811339450829759,1,1,1,1,1,1,1,1,1,0.486876641706976,1,1,1,0.811339450829759,1,1
IM2,4.03682888441082e-18,1,1,5.62797536975733e-09,1,0.215379575993972,1,1,1,1,1,0.374143084396883,0.983807472480482,1,1,1,1,1,1,0.489480693889606,1,1,1,1,1,0.635266404527194,0.447093068020731,1,1,1,0.837200091285174,1
IM33,0.0804988990887373,1,1,1,0.0142368437457575,1,1,1,1,1,1,0.697582199513495,1,1,1,1,1,1,1,1,1,1,1,1,1,0.861737022763787,1,1,1,1,1,1
IM4,1.90303670106392e-37,1,1,3.67852726138414e-12,0.297441754278617,0.848336896785346,1,1,1,1,0.806402352318032,0.166197193224244,1,1,5.85003087018454e-46,1,1,1,1,0.564467470528825,0.798218589866954,1,1,1,0.334704556843692,1,1,0.899932611863459,0.957978985014223,1,0.417963197422406,0.803283592721137
imd,4.20942808104058e-14,1,1,0.0382419318949692,0.4911759094816,0.0265146580222724,1,1,1,1,1,1,1,1,0.804401064883164,1,1,1,1,1,1,1,1,1,1,0.515550024147635,1,1,1,1,1,1
Iml1,1,0.743824386736752,0.712217007124179,0.389647811672462,0.00633987271498831,0.840177383321285,1,1,1,1,1,0.170634644149693,1,1,1,0.103184696146433,1,1,1,1,1,1,1,1,1,0.368881279579554,1,1,1,1,1,1
Imp,0.0220180049020804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0722739931902332,1,1,0.00548736213299973,1,0.495579641833018,1,1,0.0453552318861619,0.289298770444701
ImpE2,5.85902967170757e-09,0.159776683550931,0.534334349722321,1,7.05062374548886e-11,1,0.265337558100162,1,1,0.341562392076482,1,1,0.631945903504717,1,1,1,0.954582080910168,0.989444788515821,1,1,0.788523361465347,1,1,0.851241109046625,1,1,1,1,1,1,1,1
ImpE3,1,1,1,1,0.00243880822048487,1.68026039596824e-09,1,1,1,1,1,1,1,1,1,0.000947748546743103,1,1,1,1,1,1,1,1,1,0.666369118433723,1,1,1,1,0.790520313666297,1
ImpL2,0.000970981933574949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
in,1,1,1,1,1,0.00205575806806241,1,1,1,1,1,1,1,1,0.691817051246725,0.162509770180943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inaC,0.244728477680882,1,1,1,0.387763007068406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inaD,2.31304996402327e-07,1,1,2.83530128228712e-07,1,0.571011538382864,1,1,1,1,1,0.0778004956385451,1,1,0.919010668445625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inaE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.420685796049992,1,1,1,1,1,1
inaF-A,0.717369554488198,1,1,0.537300918334026,0.120012673440956,1,1,1,1,1,1,1,1,1,0.274429108049487,1,1,1,1,1,1,1,1,1,1,0.304016687293706,1,1,1,1,1,1
inaF-B,4.86430244218427e-10,1,0.151559369424713,3.68261302475323e-11,1,1,0.61722123581839,1,0.604081906439495,1,0.61722123581839,1.1412513373635e-06,1,0.61722123581839,1.1412513373635e-06,1,1,1,1,1,1,1,1,1,1,0.000948036623056053,1,1,1,1,1,1
inaF-C,1,1,1,1,3.030478361994e-08,3.030478361994e-08,1,0.130374992898175,0.6464954100528,1,1,1,1,1,1,9.80349408020904e-05,1,1,0.575826570279349,1,1,0.575826570279349,1,1,1,1,1,1,1,1,1,1
inaF-D,1,1,1,1,0.000384226074026094,0.000384226074026094,1,1,1,1,1,1,1,1,1,0.0287986621020224,1,1,1,1,1,1,1,1,1,1,0.805817054135568,1,1,1,1,0.909988313600935
inc,0.473554913809633,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0102276396661323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Incenp,1.14518914713722e-15,1,1,1,0.969804854831229,0.62655910300498,1,1,1,1,1,1,1,0.549988719311166,0.0004169993495206,1,1,1,1,1,1,1,1,1,1,0.221482679338068,1,1,1,1,1,1
Indy,2.0740642233133e-28,1,1,1,1,0.022247394410709,1,1,1,1,0.916485402496793,1,1,1,0.239836828424267,0.890206135297,1,1,1,1,1,1,1,1,1,0.522729301337935,1,1,1,1,1,1
Indy-2,1.66502101618083e-07,1,1,1,3.89753097384221e-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.708472865390197,1,1,1,1,1,1,1
ine,0.529554618022822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Inos,3.1322633585203e-33,1,1,1,0.731785827550127,1.48727229333695e-06,1,1,1,1,1,1,1,0.851339817150953,0.000133093030531897,1,1,1,1,1,1,1,1,1,0.983799950727233,0.483209402360131,1,1,1,1,1,1
InR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
insb,0.00825818750586193,1,1,1,0.0136908193032774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
insc,0.60048439953541,1,1,1,1,1,1,1,1,1,1,1,1,0.57393229887994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.771553365934382,1
insv,1.8812454244899e-13,1,1,1,0.121066436903636,0.889289140876147,1,1,1,1,1,1,1,1,0.00148294127651557,1,1,1,1,1,1,1,1,1,1,0.57456186892069,1,1,1,1,1,1
intr,0,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,1,1,1,1,1,1
IntS1,0.109322086635047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941890384916455,1,1
IntS11,3.02627433250535e-26,1,1,1,0.578126856165606,3.93838842087763e-05,1,1,1,1,1,1,1,1,8.76270545322649e-05,1,1,1,1,1,1,1,1,1,1,0.0308505573176953,1,1,1,1,1,1
IntS12,0.063065705043492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.470839417905504,1,1,1,1,1,1
IntS14,0.00751895696482944,1,1,1,1,0.185091351224777,1,1,1,1,1,1,1,1,0.0915723204012129,1,1,1,1,1,1,1,1,1,0.638179418905293,1,1,1,1,1,0.637306933629012,1
IntS2,0.612144114186685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IntS4,0.114446303340105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.028218135455087,1,1,1,1,0.263056385297971,1
IntS6,2.68218039627993e-09,1,1,1,0.650261957972836,0.101466721807808,1,1,1,1,1,1,1,1,0.000339977774948137,1,1,1,1,1,1,1,1,1,1,0.956746871872524,1,1,1,1,1,1
IntS8,1.81192776596076e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00998459767431988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inv,1,1,1,1,0.970068605885057,0.0377349184945839,1,1,1,1,1,1,1,1,1,0.46028915157144,1,1,1,1,0.798675676705949,1,0.525689283744306,1,1,1,1,1,1,1,1,1
Inx2,0.353009096020473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Inx3,0.256415300974171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Inx7,0.0507599376040989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
iotaTry,0.470374442870009,1,1,1,1,1,1,1,1,1,1,0.177799264469084,1,1,1,1,1,1,0.916563192531807,1,1,1,1,1,1,1,0.954684294045439,1,1,1,1,1
Ip259,3.89430520686056e-48,1,1,5.41270164505232e-52,1,1.50734863791473e-48,1,1,1,1,1,1,1,1,7.01501493668572e-40,1,1,1,1,1,1,1,1,1,1,0.760652327630981,1,1,1,1,1,1
IP3K1,0.000272149431655937,1,1,0.582938576255738,1,1.36816477308421e-17,1,1,1,1,1,1,1,0.136042237275203,7.22781880899149e-10,1,1,1,1,1,0.561955740126991,1,0.536638264197374,1,0.470386140561343,1,1,0.79510285427058,0.92293042015809,1,0.880466985323808,1
IP3K2,2.3734125118856e-10,1,1,0.215016810866398,1,0.0282299987120914,1,1,1,1,1,1,1,1,0.0155696090036593,0.575826570279349,1,1,1,1,1,1,1,1,1,0.026074646795602,1,1,1,1,0.755263629788981,1
Ipk1,0.0473826322955287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ipk2,9.30969997098234e-19,1,1,1,1,0.265188294696947,1,1,1,1,1,1,1,1,0.180146196670324,1,1,1,1,1,1,1,1,1,1,0.448306965546407,1,1,1,1,1,1
Ipod,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.861066405499655,1,1,1,1,1,1,1,1,1,0.716494869901078,1,1,1,1,1,0.640647455476523,1
Ir10a,0.0160695762454041,1,1,1,1,1,1,1,0.733893570818152,0.703065338985316,1,1,1,0.691218749535064,1,1,1,1,1,1,1,1,0.544692548551046,1,1,1,1,1,1,1,1,1
Ir11a,2.44653275443134e-06,1,1,1,0.0863911474084577,1,1,1,1,1,1,1,1,1,1,0.480282079062536,1,1,1,1,1,1,1,0.211538537115344,0.773704121354058,1,1,1,1,0.716418330973445,1,1
Ir21a,0.0254918391910495,1,1,0.136829417719979,1,1,1,1,1,1,1,1,0.527513611447432,0.044210515922936,0.0770023218892147,1,1,1,1,1,0.351557684998564,1,0.362186237233256,1,0.0884922245988229,1,1,0.841776984412886,0.457820809472139,1,0.472933460904479,1
Ir25a,0.000135723476718558,1,1,0.00731313874306991,1,1,1,1,1,1,1,1,1,1,0.182548643137768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ir31a,0.975872845631728,1,1,0.87316364627177,1,0.232216358965209,1,1,1,1,1,1,1,1,0.676576427358607,1,1,1,1,1,1,0.712498305903204,0.741750140466418,1,1,1,1,0.740389453118436,1,1,1,0.503014267427241
Ir40a,1,1,1,0.478961408569073,1,0.0365081738303214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925401314740859,1,1,1,1,1
Ir47a,0.302383418675811,1,1,0.416249348876228,0.00708892332766519,0.00708892332766519,1,1,1,1,1,0.954925666118264,1,1,0.954925666118264,0.138595473720296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ir48b,0.00313985480647227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.785141990565093,1,1,1
Ir48c,1.34551085256864e-12,1,1,1,0.933270385985724,1,1,1,1,1,1,1,1,1,1,1,0.16823352673568,1,1,1,1,1,1,1,1,1,0.533436736515564,0.646356575530787,1,1,1,1
Ir52a,2.56918002510761e-07,1,1,1,0.0033379678154791,1,1,0.791198468421912,1,0.0946603861445684,1,0.00738791834791732,1,1,1,0.0944768195809943,1,1,0.141934428342556,1,1,1,1,1,1,0.14177027943493,1,1,1,1,1,1
Ir52d,0,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.00536711780204249,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.120012673440956,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,0.554863825898022,1,1,1,1,1,1
Ir54a,2.59620927619219e-07,1,1,0.0400138484957001,1,1,1,1,1,1,1,1,1,1,0.33208534485845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985033094529824,1
Ir56a,0.004974078788875,1,1,1,0.587880917002275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ir56b,0.000329793468967175,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968391829821545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.969294559689772,0.641525716982862
Ir56c,3.66071701270783e-18,1,1,1,1,1,1,0.776839872224508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985249794104643,1,1,1,1,1
Ir56d,9.37343982508134e-08,1,1,1,1,1,1,0.356314036512777,1,1,1,1,1,1,1,1,1,1,0.892221600803117,1,1,0.892221600803117,1,1,1,1,1,1,1,1,1,1
Ir60a,1,1,1,0.719893478746686,1,0.781636433712201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.938340529765803,1,1,1,0.686057998794287,1,1,1,1
Ir60b,1.68207460391993e-05,0.605424647513293,1,0.501893251088263,1,1,0.534295693551277,1,1,0.447262829999347,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983635146787208,1,1,1,1,1,1,1,1
Ir60e,2.04265200243004e-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ir64a,0.0394463374634864,1,1,1,0.736088632736927,0.736088632736927,1,1,1,1,1,1,1,1,1,0.427298219176128,1,1,0.568946379195811,1,1,1,1,0.941312970576175,1,1,0.722329487695641,0.889518321037411,0.939286774778664,0.361446908445573,0.537792985512963,0.219772513215388
Ir67c,2.99691078199931e-18,0.384749226054641,0.394345711783327,1,1,1,1,0.923682383772033,0.933043688799487,0.923682383772033,0.933043688799487,1,0.923682383772033,0.933043688799487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ir75d,5.6409769728275e-05,1,1,0.00234240343920278,0.0018645240396431,1,1,1,1,1,1,0.074605031365348,1,1,0.0775966602188031,0.0685840119784062,1,1,1,1,1,1,1,1,1,0.0214287037062213,1,1,1,0.99663056688945,1,1
Ir76a,1,1,1,1,1,1,1,1,1,1,1,1,1,0.230271419402204,0.307955545190091,0.0646728224184627,1,1,1,1,1,0.92395279475544,1,1,0.32075042382751,0.0663021675340018,1,1,1,0.53816812586511,0.364567078285093,0.475106966478515
Ir76b,1,1,1,1,0.610452750921769,0.122513417016505,1,1,1,1,0.990379533365718,1,0.474411609161269,0.614217370741389,1,1,1,1,1,1,1,1,1,0.124880600682578,1,1,1,1,1,0.604981121341584,1,1
Ir7a,4.55188559475657e-32,1,1,1,0.00536711780204249,1,1,1,1,0.120012673440956,0.120012673440956,0.120012673440956,1,1,1,0.120012673440956,1,0.554863825898022,0.554863825898022,0.554863825898022,1,1,1,0.554863825898022,0.554863825898022,0.554863825898022,1,1,1,1,1,1
Ir7c,0.263561021091966,1,1,1,5.14428529061266e-11,1,1,1,1,1,1,1,1,1,1,0.981282906416445,1,1,1,1,1,1,1,1,1,0.210308079008652,1,1,1,1,1,1
Ir7d,4.50049306687763e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ir7g,0.25160000736932,0.968247204314443,1,0.602616066942971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ir84a,1.6894876705477e-10,0.102162123398149,0.0944030601698997,1,1,1,0.425060857800688,0.517891379025836,1,0.517891379025836,0.499394016746585,1,0.517891379025836,0.499394016746585,1,1,1,0.963763697731184,1,1,0.963763697731184,1,1,1,1,1,1,1,1,0.714459340552502,1,1
Irc,1.35185959364073e-24,1,1,0.000869854881514086,0.00233146629907696,0.0302154471935205,1,1,1,1,1,0.185700617368561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Iris,0.00173603857598863,1,1,1,1.06642513072956e-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.158614894765254,1,1,1,1,1,1,1,1,1,1,0.590541210268617,1,1
Irk3,0.983574841446943,1,1,1,0.640647455476523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
isopeptidase-T-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81494002471059,1,1,1,1,1,1,1,0.747779121710402,1
isoQC,4.14985715310327e-17,1,1,0.00301732234546937,0.305710552039499,1,1,1,1,1,0.53240248605521,1,1,1,0.961454568939321,1,1,1,1,0.462136105766611,0.933585509439908,1,1,1,1,1,0.54088743993052,1,1,1,1,1
Iswi,5.76352568941362e-12,1,1,1,1,0.187923444522999,1,1,1,1,1,1,1,1,0.0643739419827564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ItgaPS4,1,1,1,1,1,0.662759237812731,1,1,1,1,1,1,1,1,1,0.663633797187811,1,1,1,1,1,0.684129150554877,0.728800862362541,1,1,1,1,0.551620964934154,1,1,1,1
ItgaPS5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ITP,0.295322341945421,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13543162852939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Itp-r83A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ix,0.571599944829816,1,1,1,1,0.186974810888466,1,1,1,1,1,1,0.712411930063092,0.904472204037139,0.462516930840126,0.978893805615266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jafrac1,0.00162241291644615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jafrac2,0.0265758366973225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.929584379046737,1,1,1,1,0.476537460904643,1,1,0.863767702298061
jagn,0.071454131205047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jbug,2.44409629091858e-10,1,1,0.583430949636945,0.13434742229962,0.207700953914074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jdp,0.378750583689673,1,1,1,1,0.0147341887758271,1,1,1,1,1,1,1,1,0.101370268390164,0.366127495451415,1,1,1,1,1,1,1,1,0.793107378237622,0.673407243020785,1,1,1,1,1,1
jeb,1,1,1,1,1,1,1,1,1,1,1,1,1,0.111570234357865,0.0424029496568906,1,1,1,1,1,1,1,0.0864027010128618,1,0.528340243561118,1,1,0.788362601595647,1,1,0.163926885159284,1
jef,0.935723245154382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.465582455291737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jet,0.136843665972297,0.157286917985218,1,0.0997232286858289,1,1,1,0.619955580273807,1,0.627309522656112,1,1,1,1,1,0.654749339009835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jhe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jhedup,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jheh2,3.59610694790213e-33,1,1,0.000454282315017134,1,0.366504379163155,1,1,1,1,1,0.524705159880175,1,1,0.794563288107191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
JhI-1,0.539811225955562,1,1,1,2.56889525266822e-08,1,1,1,1,0.9300465407067,0.0497592551579665,0.00041748837922214,1,1,1,0.000291888195560559,1,0.393832731145382,1,0.33208534485845,1,1,1,0.885979755985832,0.425206812971691,0.0142860136042796,0.922726251763302,1,0.594371628727966,1,1,1
JhI-26,2.10655494074703e-20,1,1,6.10964148400588e-06,0.151133741546128,1,1,1,1,1,1,0.370154050356212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.455328485821281,1,1,1,1,1
jigr1,0.145898179036772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jim,0.885116095352283,1,1,1,1,0.714017036267989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.109938198737614,1,1,1,1,0.534539474001286,1,1,0.233958066164332,0.554863825898022
jing,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jon44E,1.95813011345994e-09,1,1,6.4535141673382e-05,0.676421825007035,1,1,1,0.291030487840953,1,1,1,1,1,9.9862499761572e-08,1,0.400645754842498,1,1,0.396803290904886,1,1,0.810478529434921,1,1,1,0.315183637565194,0.986884598892015,1,1,1,1
Jon65Aii,0.0263560930588186,1,1,0.593796866623141,1,1,1,1,1,1,1,1,1,1,0.348079831984566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jon65Aiii,7.27465604139529e-24,1,1,1,1,0.202815801887741,1,1,1,1,1,1,1,1,0.512322445944754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jon99Cii,1.34919270180589e-06,1,1,0.157422960789495,1,1,1,1,1,1,1,1,1,1,6.54309890057125e-05,1,1,1,1,1,1,1,0.151207513570047,1,1,0.80762729503277,1,0.610972158072375,1,1,0.113950510759837,0.374117311306777
jp,4.19508103736811e-14,1,1,0.681793413916153,1,0.003738160316584,1,1,1,1,1,0.622426314411421,1,1,0.00351754328196507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jra,1.26968960036697e-25,1,1,0.0199583140035028,0.0329464927545761,1,1,1,1,1,1,0.184185386686249,1,1,0.254514150180826,1,1,1,1,1,1,1,1,1,1,0.114517902885982,1,1,1,1,1,0.996266441452503
jtb,1.44232639772491e-27,1,1,1,1,1,1,1,1,1,1,0.242644202220158,1,1,0.00086768105457595,1,1,1,1,1,1,1,1,1,1,0.799216522296385,1,1,1,1,1,1
JTBR,0.533042486413946,1,1,1,1,1,1,1,1,1,1,1,1,1,0.148625796005829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.588369108497532,1,0.898727629324028,1,0.877378231662337
Jwa,8.47522900795758e-32,1,1,0.563443370576899,1,0.000688016484929218,1,1,1,1,1,1,1,1,0.0183563168624863,1,1,1,1,1,1,1,1,1,1,0.119583456753711,1,1,1,1,1,1
JYalpha,0.902259044701242,1,1,1,0.566013750913347,0.000527216009694075,1,1,1,1,1,1,1,1,1,0.143807814729404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kah,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kank,1.05549242924316e-13,1,1,0.792458733101813,0.861785860484945,0.0144553043470001,1,1,1,1,1,0.202283682595987,1,1,0.458672679654083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kap-alpha1,0.677538237490018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kap3,1.76521985926508e-14,1,1,1,1,0.035852541185521,1,1,1,1,1,1,1,1,0.22387049328429,0.279350767827529,1,1,1,1,1,1,1,1,1,0.00102987777262112,1,1,1,1,0.621672851047552,1
kappaB-Ras,0.000552035777528016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Karl,0.998297340664847,1,1,1,1,0.305853585832559,1,1,1,1,1,1,1,1,0.215758362690274,1,1,1,1,1,1,1,1,1,1,1,1,0.540524136077499,1,1,1,0.551662280272658
Karybeta3,8.53561719102355e-34,1,1,0.963947845327096,0.495463029044434,1.13378037664516e-14,1,1,1,1,1,1,1,1,0.047552544429236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kat-60L1,1,1,1,1,1,0.135757380674508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.919101473046053,1,1,1
Kat60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kaz1-ORFB,0.404808097615364,1,1,1,1,0.159454150396475,1,1,1,1,1,1,1,0.517903575808952,1,1,1,1,1,1,1,0.925010385709853,0.0261459319027809,1,1,1,1,0.876519155837564,1,1,0.341649083419397,1
KCNQ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
KdelR,3.83483759355688e-33,1,1,0.903150456703439,0.183223591117575,1,1,1,1,1,1,1,1,1,0.0347236000226119,1,1,1,1,1,1,0.616575082293948,1,1,1,0.0362631058918663,1,1,1,0.81821917302659,1,1
Kdm4A,0.575008633915331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.688454040501037,1
Keap1,2.78517853408714e-10,1,1,0.0217497294018179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.912387565121927,1,1,1,0.683234809343201,1,1,1,1,1,0.936389228177872
